Survey_Date,Age,Gender,Region,Industry,Job_Role,Work_Arrangement,Hours_Per_Week,Mental_Health_Status,Burnout_Level,Work_Life_Balance_Score,Physical_Health_Issues,Social_Isolation_Score,Salary_Range,
6/22/2025,43,Male,Africa,Manufacturing,Digital Marketing Specialist,Hybrid,63,None,Medium,2,Back Pain; Shoulder Pain,3,$80K-100K,
6/22/2025,36,Male,North America,Professional Services,Marketing Specialist,Onsite,52,None,Low,3,Shoulder Pain; Eye Strain,1,$60K-80K,
6/22/2025,50,Female,Europe,Healthcare,Software Engineer,Onsite,53,Burnout,Low,4,Back Pain; Shoulder Pain; Eye Strain,2,$60K-80K,
6/22/2025,47,Male,South America,Professional Services,Executive Assistant,Remote,55,Depression,High,3,Back Pain; Shoulder Pain,5,$60K-80K,
6/22/2025,38,Male,Oceania,Retail,IT Support,Hybrid,63,ADHD,Medium,3,Back Pain; Shoulder Pain; Eye Strain,2,$60K-80K,
6/22/2025,49,Female,Africa,Technology,Data Analyst,Onsite,36,None,Low,5,Eye Strain; Neck Pain,3,$40K-60K,
6/22/2025,43,Female,South America,Retail,Sales Representative,Remote,48,None,Medium,3,Back Pain; Shoulder Pain,4,$80K-100K,
6/22/2025,56,Female,North America,Healthcare,Research Scientist,Onsite,52,Anxiety,Low,3,Back Pain; Eye Strain; Wrist Pain,2,$80K-100K,
6/22/2025,58,Male,Asia,Professional Services,Business Analyst,Onsite,48,None,High,2,Shoulder Pain; Wrist Pain,3,$60K-80K,
6/22/2025,23,Male,South America,Professional Services,Data Analyst,Onsite,61,None,High,5,Shoulder Pain; Eye Strain; Neck Pain,2,$120K+,
6/22/2025,46,Female,North America,Finance,Digital Marketing Specialist,Onsite,54,None,Medium,3,Back Pain,3,$100K-120K,
6/22/2025,27,Male,Europe,Marketing,Financial Analyst,Onsite,40,Stress Disorder,Low,5,Back Pain; Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,1,$80K-100K,
6/22/2025,38,Female,Oceania,Manufacturing,HR Manager,Hybrid,43,Depression,High,3,Shoulder Pain; Eye Strain; Wrist Pain,3,$80K-100K,
6/22/2025,63,Female,Asia,Finance,Customer Service Manager,Onsite,37,Depression,High,4,Shoulder Pain; Eye Strain,1,$120K+,
6/22/2025,55,Male,Asia,Marketing,Executive Assistant,Onsite,40,Burnout,Medium,4,Back Pain; Eye Strain,1,$80K-100K,
6/22/2025,34,Male,South America,Finance,Product Manager,Onsite,43,Anxiety,Medium,3,None,5,$40K-60K,
6/22/2025,57,Male,Europe,Healthcare,Marketing Specialist,Onsite,43,Depression,Medium,5,Shoulder Pain,1,$60K-80K,
6/22/2025,33,Non-binary,North America,Technology,Data Analyst,Hybrid,53,Depression,Medium,1,Back Pain; Eye Strain; Neck Pain,4,$80K-100K,
6/22/2025,61,Male,South America,Finance,IT Support,Hybrid,52,Stress Disorder,High,2,Eye Strain,2,$120K+,
6/22/2025,26,Male,Oceania,Professional Services,UX Designer,Onsite,43,Stress Disorder,Low,4,Shoulder Pain; Eye Strain,1,$60K-80K,
6/22/2025,43,Male,Asia,Professional Services,Customer Service Manager,Hybrid,58,None,Low,4,Back Pain; Eye Strain,3,$80K-100K,
6/22/2025,35,Female,Europe,Professional Services,Financial Analyst,Onsite,42,Depression,Low,3,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,3,$100K-120K,
6/22/2025,35,Male,North America,Manufacturing,Technical Writer,Onsite,38,Depression,High,1,Shoulder Pain; Eye Strain; Wrist Pain,3,$80K-100K,
6/22/2025,26,Non-binary,Europe,Technology,Product Manager,Hybrid,64,Anxiety,Low,5,Shoulder Pain,3,$100K-120K,
6/22/2025,44,Female,Oceania,Professional Services,Social Media Manager,Onsite,64,Anxiety,Medium,3,Eye Strain,3,$60K-80K,
6/22/2025,26,Male,South America,Marketing,Data Scientist,Remote,56,ADHD,Medium,1,Back Pain,3,$80K-100K,
6/22/2025,46,Female,Europe,Technology,Account Manager,Hybrid,41,ADHD,Medium,4,Back Pain; Shoulder Pain,3,$40K-60K,
6/22/2025,59,Female,Africa,Technology,Data Analyst,Remote,38,Stress Disorder,Medium,3,Back Pain; Shoulder Pain,4,$100K-120K,
6/22/2025,61,Female,South America,Healthcare,HR Manager,Hybrid,49,None,High,4,Shoulder Pain; Eye Strain,2,$40K-60K,
6/22/2025,41,Male,Asia,Technology,HR Manager,Onsite,50,ADHD,Low,5,Back Pain,1,$60K-80K,
6/22/2025,65,Male,South America,Professional Services,Product Manager,Hybrid,40,PTSD,High,3,Back Pain; Shoulder Pain; Neck Pain,4,$80K-100K,
6/22/2025,40,Female,Africa,Professional Services,Operations Manager,Hybrid,65,Burnout,Low,4,Back Pain; Eye Strain; Neck Pain,2,$80K-100K,
6/22/2025,44,Male,North America,Finance,Executive Assistant,Hybrid,53,Burnout,High,3,Shoulder Pain,4,$60K-80K,
6/22/2025,49,Male,Oceania,Professional Services,Consultant,Remote,49,ADHD,Medium,2,Back Pain; Shoulder Pain; Eye Strain,4,$100K-120K,
6/22/2025,62,Female,Asia,Professional Services,Product Manager,Hybrid,59,Burnout,High,2,Back Pain; Neck Pain,4,$60K-80K,
6/22/2025,30,Male,Asia,Customer Service,Product Manager,Remote,52,Anxiety,High,5,Eye Strain; Neck Pain,4,$80K-100K,
6/22/2025,42,Male,Oceania,Education,Data Scientist,Hybrid,38,Anxiety,Medium,2,Back Pain; Neck Pain,3,$100K-120K,
6/22/2025,25,Female,Europe,Technology,Digital Marketing Specialist,Remote,47,Burnout,Medium,4,Back Pain; Eye Strain,3,$80K-100K,
6/22/2025,55,Female,Europe,Finance,HR Manager,Onsite,55,Depression,High,5,Back Pain; Shoulder Pain; Eye Strain,2,$40K-60K,
6/22/2025,27,Male,Africa,Finance,Product Manager,Hybrid,56,Burnout,Medium,2,Shoulder Pain,2,$60K-80K,
6/23/2025,65,Female,North America,Professional Services,Research Scientist,Onsite,46,Burnout,Low,2,Eye Strain; Neck Pain; Wrist Pain,3,$40K-60K,
6/23/2025,28,Female,South America,Customer Service,Digital Marketing Specialist,Onsite,61,Burnout,High,3,Back Pain; Shoulder Pain,2,$60K-80K,
6/23/2025,55,Female,Asia,Professional Services,HR Manager,Onsite,37,None,High,3,Shoulder Pain; Neck Pain,3,$60K-80K,
6/23/2025,36,Male,Asia,Healthcare,Marketing Specialist,Onsite,41,Burnout,Medium,3,Back Pain; Eye Strain,2,$80K-100K,
6/23/2025,23,Male,Asia,Technology,HR Manager,Hybrid,62,PTSD,Medium,3,Shoulder Pain,1,$60K-80K,
6/23/2025,58,Female,South America,Manufacturing,Project Manager,Onsite,48,ADHD,Medium,1,Back Pain; Shoulder Pain; Eye Strain,1,$80K-100K,
6/23/2025,59,Female,Oceania,Professional Services,Financial Analyst,Onsite,58,ADHD,Medium,1,Back Pain,4,$80K-100K,
6/23/2025,29,Male,Europe,Retail,Data Analyst,Onsite,46,Anxiety,Low,3,Back Pain; Shoulder Pain; Wrist Pain,2,$100K-120K,
6/23/2025,23,Female,Africa,Technology,Social Media Manager,Remote,54,Anxiety,High,3,Eye Strain; Neck Pain,4,$40K-60K,
6/23/2025,54,Male,Europe,Healthcare,DevOps Engineer,Onsite,45,Anxiety,Low,1,Eye Strain,1,$80K-100K,
6/23/2025,61,Male,Europe,Retail,UX Designer,Onsite,36,PTSD,Medium,2,Back Pain; Eye Strain; Neck Pain,3,$80K-100K,
6/23/2025,64,Male,Africa,Technology,IT Support,Onsite,42,ADHD,Medium,4,Shoulder Pain,4,$40K-60K,
6/23/2025,23,Female,Africa,Marketing,Account Manager,Onsite,59,ADHD,Low,4,Eye Strain; Neck Pain,4,$60K-80K,
6/23/2025,42,Male,South America,Manufacturing,Business Analyst,Remote,65,PTSD,High,3,Back Pain; Shoulder Pain; Neck Pain,2,$120K+,
6/23/2025,23,Female,Asia,Professional Services,Project Manager,Hybrid,36,PTSD,Low,4,Back Pain; Shoulder Pain,1,$60K-80K,
6/23/2025,29,Female,Europe,Technology,Operations Manager,Onsite,54,None,Low,2,Back Pain; Eye Strain,1,$60K-80K,
6/23/2025,46,Male,North America,Customer Service,HR Manager,Onsite,56,PTSD,High,4,Back Pain; Eye Strain,4,$80K-100K,
6/23/2025,44,Male,Asia,Marketing,Account Manager,Onsite,56,PTSD,Low,2,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,1,$80K-100K,
6/23/2025,23,Male,Oceania,Manufacturing,Account Manager,Hybrid,62,None,High,1,Back Pain; Shoulder Pain,4,$80K-100K,
6/23/2025,42,Female,Oceania,Education,Executive Assistant,Onsite,65,Burnout,Medium,5,Back Pain; Eye Strain,1,$60K-80K,
6/23/2025,62,Male,South America,Customer Service,Technical Writer,Remote,53,Stress Disorder,High,2,Back Pain; Eye Strain; Neck Pain,2,$80K-100K,
6/23/2025,46,Female,South America,Marketing,Social Media Manager,Onsite,63,Burnout,Low,5,None,3,$40K-60K,
6/23/2025,31,Male,South America,Marketing,Content Writer,Onsite,53,Depression,Medium,3,Back Pain; Shoulder Pain; Eye Strain,1,$80K-100K,
6/23/2025,23,Female,Oceania,Technology,Operations Manager,Onsite,60,ADHD,High,1,Eye Strain; Neck Pain,3,$80K-100K,
6/23/2025,45,Female,Asia,Customer Service,IT Support,Onsite,51,Stress Disorder,High,3,Back Pain,1,$60K-80K,
6/23/2025,63,Non-binary,Africa,Healthcare,Social Media Manager,Hybrid,59,Burnout,High,4,Back Pain; Shoulder Pain; Eye Strain,1,$60K-80K,
6/23/2025,62,Female,Africa,Technology,Operations Manager,Onsite,41,PTSD,Low,1,Back Pain,1,$80K-100K,
6/23/2025,63,Male,Oceania,Education,Software Engineer,Onsite,37,Anxiety,Medium,3,Back Pain; Shoulder Pain; Eye Strain,2,$100K-120K,
6/23/2025,44,Female,Oceania,Professional Services,Software Engineer,Hybrid,40,Burnout,Low,2,None,2,$100K-120K,
6/23/2025,36,Female,Oceania,Education,Account Manager,Hybrid,62,PTSD,Medium,3,Eye Strain; Neck Pain,2,$80K-100K,
6/23/2025,65,Male,Africa,Marketing,Data Scientist,Onsite,43,ADHD,High,5,None,3,$120K+,
6/23/2025,24,Male,Africa,Technology,Financial Analyst,Hybrid,48,Burnout,Medium,2,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,4,$100K-120K,
6/23/2025,50,Male,Asia,Education,Financial Analyst,Onsite,61,Burnout,Medium,3,Back Pain; Eye Strain; Neck Pain,2,$80K-100K,
6/23/2025,23,Prefer not to say,Africa,Finance,HR Manager,Hybrid,36,None,High,2,Neck Pain,4,$40K-60K,
6/23/2025,58,Male,North America,Marketing,UX Designer,Onsite,48,None,High,2,Eye Strain; Neck Pain,2,$60K-80K,
6/23/2025,63,Male,Europe,Professional Services,Operations Manager,Onsite,63,PTSD,High,4,Shoulder Pain,4,$80K-100K,
6/23/2025,29,Female,Asia,Customer Service,Research Scientist,Onsite,36,Burnout,Medium,3,None,1,$60K-80K,
6/23/2025,31,Male,South America,Education,Data Scientist,Hybrid,46,ADHD,Medium,3,Back Pain; Eye Strain,3,$120K+,
6/23/2025,34,Male,South America,Professional Services,Operations Manager,Onsite,47,Stress Disorder,Low,3,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,2,$60K-80K,
6/23/2025,43,Male,Europe,Professional Services,Consultant,Onsite,50,Depression,Medium,5,Eye Strain; Neck Pain,1,$60K-80K,
6/23/2025,40,Male,Oceania,Retail,HR Manager,Hybrid,65,PTSD,High,3,Shoulder Pain; Eye Strain,4,$100K-120K,
6/23/2025,52,Female,North America,Retail,Content Writer,Onsite,46,Anxiety,Low,4,Shoulder Pain; Eye Strain; Neck Pain,3,$40K-60K,
6/23/2025,37,Male,Africa,Marketing,Research Scientist,Hybrid,57,Depression,Medium,4,Shoulder Pain; Neck Pain,3,$40K-60K,
6/23/2025,44,Female,Oceania,Retail,HR Manager,Remote,49,Stress Disorder,Medium,5,Shoulder Pain; Eye Strain,3,$60K-80K,
6/23/2025,54,Female,Europe,Retail,DevOps Engineer,Onsite,38,Burnout,Medium,5,Shoulder Pain; Eye Strain; Neck Pain,4,$80K-100K,
6/23/2025,25,Male,Asia,Professional Services,Data Scientist,Onsite,56,None,High,3,None,1,$100K-120K,
6/23/2025,45,Female,South America,Professional Services,Business Analyst,Onsite,49,None,High,5,Back Pain,2,$60K-80K,
6/23/2025,38,Female,Asia,Healthcare,Executive Assistant,Hybrid,43,ADHD,Medium,3,Back Pain,1,$60K-80K,
6/23/2025,49,Female,Europe,Professional Services,Research Scientist,Onsite,37,Stress Disorder,Medium,3,Back Pain; Eye Strain; Wrist Pain,2,$80K-100K,
6/23/2025,29,Female,Oceania,Healthcare,Software Engineer,Onsite,44,None,Low,3,Shoulder Pain; Eye Strain,5,$80K-100K,
6/23/2025,64,Female,South America,Education,Executive Assistant,Hybrid,38,None,Medium,4,Back Pain; Eye Strain,2,$100K-120K,
6/23/2025,43,Female,North America,Finance,Sales Representative,Onsite,56,PTSD,High,3,Shoulder Pain; Eye Strain,4,$60K-80K,
6/23/2025,31,Male,Asia,Finance,Executive Assistant,Onsite,50,None,High,3,Shoulder Pain,1,$80K-100K,
6/23/2025,26,Male,Asia,Retail,Social Media Manager,Remote,38,Anxiety,High,5,Shoulder Pain; Neck Pain,2,$100K-120K,
6/23/2025,42,Female,South America,Customer Service,Project Manager,Onsite,57,Stress Disorder,Medium,3,Neck Pain,2,$80K-100K,
6/23/2025,36,Male,South America,Manufacturing,Customer Service Manager,Remote,57,ADHD,Low,2,Back Pain; Shoulder Pain; Eye Strain,3,$40K-60K,
6/23/2025,60,Male,South America,Finance,Digital Marketing Specialist,Hybrid,65,Anxiety,High,1,Eye Strain; Neck Pain; Wrist Pain,2,$80K-100K,
6/23/2025,29,Male,Europe,Finance,Executive Assistant,Onsite,42,PTSD,Medium,4,Shoulder Pain; Eye Strain,3,$100K-120K,
6/23/2025,43,Male,Oceania,Retail,Social Media Manager,Onsite,63,None,High,3,Back Pain; Shoulder Pain; Eye Strain,1,$80K-100K,
6/23/2025,51,Female,Europe,Professional Services,Operations Manager,Hybrid,36,None,Low,4,Eye Strain,4,$40K-60K,
6/23/2025,57,Female,Africa,Healthcare,Research Scientist,Onsite,57,PTSD,Medium,3,Eye Strain,1,$40K-60K,
6/23/2025,46,Male,North America,Technology,IT Support,Remote,53,Burnout,Medium,3,Back Pain; Shoulder Pain; Eye Strain,4,$80K-100K,
6/23/2025,33,Male,South America,Technology,Project Manager,Onsite,52,Burnout,Low,3,Back Pain; Shoulder Pain,2,$60K-80K,
6/23/2025,39,Male,Europe,Professional Services,Customer Service Manager,Onsite,53,Anxiety,Medium,2,Back Pain; Shoulder Pain; Eye Strain,1,$80K-100K,
6/23/2025,26,Male,North America,Healthcare,Consultant,Remote,44,Anxiety,High,2,Back Pain,5,$80K-100K,
6/23/2025,25,Female,Europe,Marketing,UX Designer,Remote,53,None,High,3,Shoulder Pain,2,$100K-120K,
6/23/2025,33,Male,North America,Finance,Executive Assistant,Onsite,44,Depression,Medium,5,Back Pain; Eye Strain; Neck Pain,1,$100K-120K,
6/23/2025,50,Female,South America,Technology,Data Analyst,Remote,65,None,High,3,None,3,$80K-100K,
6/23/2025,35,Female,South America,Technology,Product Manager,Remote,36,None,High,2,Back Pain,3,$100K-120K,
6/23/2025,26,Male,Asia,Professional Services,Sales Representative,Onsite,55,Burnout,Medium,3,None,2,$40K-60K,
6/23/2025,37,Female,Oceania,Technology,DevOps Engineer,Hybrid,44,Burnout,Low,4,Shoulder Pain; Eye Strain,3,$60K-80K,
6/23/2025,25,Female,Europe,Technology,Marketing Specialist,Hybrid,39,Depression,Medium,5,Back Pain; Shoulder Pain; Neck Pain; Wrist Pain,4,$60K-80K,
6/23/2025,25,Female,Europe,Healthcare,Marketing Specialist,Onsite,38,Anxiety,High,4,Wrist Pain,1,$80K-100K,
6/23/2025,37,Male,Africa,Retail,Customer Service Manager,Onsite,62,None,Medium,2,Eye Strain; Neck Pain,3,$120K+,
6/23/2025,65,Female,Africa,Manufacturing,Account Manager,Onsite,45,Anxiety,High,5,Back Pain,1,$40K-60K,
6/23/2025,27,Male,Asia,Retail,Business Analyst,Hybrid,44,PTSD,High,5,Back Pain; Shoulder Pain; Eye Strain,3,$40K-60K,
6/23/2025,38,Male,South America,Education,Financial Analyst,Onsite,45,Burnout,Medium,1,None,5,$80K-100K,
6/23/2025,55,Female,Europe,Education,Software Engineer,Onsite,62,Stress Disorder,High,4,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,2,$40K-60K,
6/23/2025,25,Male,Oceania,Professional Services,Sales Representative,Hybrid,45,None,High,1,None,4,$80K-100K,
6/23/2025,51,Female,Europe,Education,Research Scientist,Onsite,64,None,Low,4,Shoulder Pain,5,$60K-80K,
6/23/2025,36,Female,Europe,Healthcare,DevOps Engineer,Hybrid,57,Burnout,Medium,3,Shoulder Pain; Eye Strain,3,$100K-120K,
6/23/2025,60,Female,South America,Technology,Account Manager,Hybrid,55,ADHD,Medium,2,Shoulder Pain; Eye Strain,2,$60K-80K,
6/23/2025,54,Male,North America,Technology,Operations Manager,Remote,44,None,Medium,1,Eye Strain,4,$60K-80K,
6/23/2025,53,Male,Oceania,Technology,Marketing Specialist,Hybrid,38,ADHD,Medium,1,Back Pain; Eye Strain; Neck Pain,1,$60K-80K,
6/23/2025,58,Male,Africa,Manufacturing,Operations Manager,Remote,53,None,High,1,Back Pain; Eye Strain,4,$80K-100K,
6/23/2025,65,Female,Africa,Technology,DevOps Engineer,Onsite,59,Depression,Low,3,Back Pain; Shoulder Pain; Eye Strain,5,$80K-100K,
6/23/2025,40,Female,North America,Technology,Consultant,Onsite,35,PTSD,Low,2,Shoulder Pain; Neck Pain,3,$40K-60K,
6/23/2025,57,Male,North America,Technology,Consultant,Hybrid,60,None,Low,4,Wrist Pain,1,$60K-80K,
6/23/2025,34,Male,Oceania,Professional Services,Business Analyst,Onsite,47,Anxiety,Medium,2,Back Pain; Shoulder Pain; Eye Strain,3,$40K-60K,
6/23/2025,30,Female,Europe,Retail,Data Analyst,Onsite,57,ADHD,High,2,Neck Pain,3,$60K-80K,
6/23/2025,53,Female,North America,Marketing,Consultant,Hybrid,55,Burnout,High,4,Back Pain; Shoulder Pain,3,$100K-120K,
6/23/2025,26,Female,Africa,Finance,DevOps Engineer,Onsite,49,Anxiety,High,5,Back Pain; Wrist Pain,3,$60K-80K,
6/23/2025,64,Female,Oceania,Marketing,Operations Manager,Onsite,40,Depression,Medium,1,None,3,$40K-60K,
6/23/2025,24,Male,Asia,Retail,Business Analyst,Hybrid,55,ADHD,Medium,5,Shoulder Pain; Eye Strain,4,$60K-80K,
6/23/2025,58,Female,South America,Finance,Social Media Manager,Onsite,60,None,Medium,1,Back Pain; Shoulder Pain,2,$60K-80K,
6/23/2025,43,Female,Asia,Professional Services,Data Analyst,Onsite,41,None,Low,3,Eye Strain,3,$40K-60K,
6/23/2025,23,Male,Africa,Customer Service,Marketing Specialist,Hybrid,43,PTSD,Low,2,Back Pain; Neck Pain,5,$80K-100K,
6/23/2025,26,Male,Oceania,Education,Product Manager,Onsite,37,ADHD,High,1,Neck Pain,1,$40K-60K,
6/23/2025,29,Female,Oceania,Marketing,Sales Representative,Hybrid,50,Anxiety,High,3,Back Pain,1,$40K-60K,
6/23/2025,57,Female,Africa,Retail,Data Analyst,Remote,53,None,High,5,Eye Strain,5,$80K-100K,
6/23/2025,30,Male,South America,Marketing,Data Scientist,Hybrid,51,ADHD,Medium,4,Back Pain; Eye Strain,2,$60K-80K,
6/23/2025,31,Male,Oceania,Finance,Digital Marketing Specialist,Remote,46,Anxiety,Low,3,Shoulder Pain; Neck Pain,5,$80K-100K,
6/23/2025,22,Female,Europe,Finance,Product Manager,Onsite,40,Stress Disorder,High,3,None,1,$80K-100K,
6/23/2025,43,Female,Africa,Manufacturing,Customer Service Manager,Hybrid,39,Depression,Medium,3,Neck Pain,2,$80K-100K,
6/23/2025,60,Female,Asia,Technology,Social Media Manager,Onsite,37,ADHD,Medium,4,Eye Strain; Wrist Pain,1,$80K-100K,
6/23/2025,56,Male,North America,Technology,DevOps Engineer,Hybrid,58,Depression,Medium,3,Back Pain; Eye Strain,4,$120K+,
6/23/2025,62,Male,South America,Professional Services,Project Manager,Onsite,53,Anxiety,High,4,Eye Strain,3,$60K-80K,
6/23/2025,39,Female,Africa,Manufacturing,UX Designer,Remote,44,ADHD,Medium,2,Shoulder Pain; Neck Pain,3,$40K-60K,
6/23/2025,63,Male,Europe,Technology,Content Writer,Onsite,64,Depression,Low,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,3,$100K-120K,
6/23/2025,48,Female,Oceania,Finance,Financial Analyst,Onsite,44,PTSD,Low,4,Shoulder Pain; Neck Pain,5,$100K-120K,
6/23/2025,62,Non-binary,North America,Customer Service,Account Manager,Onsite,62,Anxiety,Medium,5,None,2,$40K-60K,
6/23/2025,30,Male,Europe,Professional Services,Product Manager,Remote,43,Anxiety,Medium,4,None,5,$100K-120K,
6/23/2025,43,Male,Asia,Customer Service,Account Manager,Remote,61,Depression,Medium,5,Shoulder Pain,3,$40K-60K,
6/23/2025,55,Female,Africa,Education,Account Manager,Onsite,54,PTSD,Low,2,Shoulder Pain; Eye Strain,3,$120K+,
6/23/2025,48,Male,Asia,Professional Services,Social Media Manager,Remote,64,ADHD,High,3,Back Pain; Neck Pain,4,$60K-80K,
6/23/2025,61,Male,North America,Marketing,Technical Writer,Onsite,42,PTSD,High,1,Eye Strain,2,$80K-100K,
6/23/2025,56,Prefer not to say,Oceania,Marketing,Project Manager,Onsite,36,Depression,Low,4,Back Pain,4,$120K+,
6/23/2025,53,Male,Africa,Marketing,Business Analyst,Onsite,62,PTSD,Low,3,Neck Pain,2,$60K-80K,
6/23/2025,65,Female,South America,Technology,Technical Writer,Remote,35,Anxiety,High,4,Shoulder Pain; Eye Strain,4,$40K-60K,
6/23/2025,29,Male,Asia,Technology,Product Manager,Remote,39,None,Medium,5,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,4,$40K-60K,
6/23/2025,27,Non-binary,Asia,Education,Customer Service Manager,Onsite,42,Anxiety,Medium,5,Back Pain; Shoulder Pain; Eye Strain,1,$40K-60K,
6/23/2025,38,Female,North America,Healthcare,Financial Analyst,Remote,61,None,Low,5,Wrist Pain,4,$80K-100K,
6/23/2025,25,Female,South America,Manufacturing,Research Scientist,Hybrid,55,Anxiety,High,1,Shoulder Pain; Eye Strain; Neck Pain,3,$80K-100K,
6/23/2025,41,Male,Europe,Manufacturing,Research Scientist,Remote,53,None,Medium,1,Back Pain; Shoulder Pain,4,$60K-80K,
6/23/2025,43,Male,Oceania,Technology,Digital Marketing Specialist,Remote,63,PTSD,High,3,Back Pain,5,$100K-120K,
6/23/2025,45,Female,South America,Professional Services,Research Scientist,Remote,36,ADHD,High,3,Wrist Pain,4,$40K-60K,
6/23/2025,58,Male,Europe,Professional Services,Digital Marketing Specialist,Remote,61,Anxiety,High,3,Eye Strain,4,$80K-100K,
6/23/2025,62,Male,Africa,Technology,Product Manager,Hybrid,58,Stress Disorder,Medium,2,Back Pain; Shoulder Pain; Neck Pain; Wrist Pain,3,$60K-80K,
6/23/2025,39,Female,Asia,Manufacturing,Data Scientist,Hybrid,35,Stress Disorder,Medium,3,Back Pain,3,$80K-100K,
6/23/2025,56,Male,Asia,Technology,DevOps Engineer,Remote,40,None,High,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,5,$80K-100K,
6/23/2025,26,Male,Oceania,Professional Services,Consultant,Hybrid,57,Depression,Medium,1,Back Pain; Shoulder Pain,3,$80K-100K,
6/23/2025,48,Male,Europe,Professional Services,Research Scientist,Remote,55,Anxiety,High,2,Back Pain; Wrist Pain,4,$40K-60K,
6/23/2025,45,Female,South America,Manufacturing,UX Designer,Remote,36,ADHD,Medium,3,None,4,$40K-60K,
6/23/2025,60,Female,Europe,Healthcare,Software Engineer,Onsite,54,Anxiety,Medium,3,Back Pain; Shoulder Pain,2,$120K+,
6/23/2025,64,Female,Europe,Healthcare,Software Engineer,Hybrid,53,Depression,Medium,2,Back Pain; Shoulder Pain; Eye Strain,3,$80K-100K,
